X,M
6919,-22322
6920,-22349
6921,-22375
6922,-22400
6923,-22425
6924,-22450
6925,-22474
6926,-22498
6927,-22522
6928,-22545
6929,-22567
6930,-22590
6931,-22611
6932,-22633
6933,-22654
6934,-22674
6935,-22695
6936,-22714
6937,-22734
6938,-22753
6939,-22771
6940,-22789
6941,-22807
6942,-22824
6943,-22841
6944,-22858
6945,-22874
6946,-22889
6947,-22904
6948,-22919
6949,-22933
6950,-22947
6951,-22961
6952,-22974
6953,-22987
6954,-22999
6955,-23011
6956,-23022
6957,-23033
6958,-23044
6959,-23054
6960,-23063
6961,-23073
6962,-23082
6963,-23090
6964,-23098
6965,-23106
6966,-23113
6967,-23120
6968,-23126
6969,-23132
6970,-23138
6971,-23143
6972,-23147
6973,-23151
6974,-23155
6975,-23159
6976,-23162
6977,-23164
6978,-23166
6979,-23168
6980,-23169
6981,-23170
6982,-23171
6983,-23171
6984,-23170
6985,-23169
6986,-23168
6987,-23166
6988,-23164
6989,-23162
6990,-23159
6991,-23155
6992,-23151
6993,-23147
6994,-23143
6995,-23138
6996,-23132
6997,-23126
6998,-23120
6999,-23113
7000,-23106
7001,-23098
7002,-23090
7003,-23082
7004,-23073
7005,-23063
7006,-23054
7007,-23044
7008,-23033
7009,-23022
7010,-23011
7011,-22999
7012,-22987
7013,-22974
7014,-22961
7015,-22947
7016,-22933
7017,-22919
7018,-22904
7019,-22889
7020,-22874
7021,-22858
7022,-22841
7023,-22824
7024,-22807
7025,-22789
7026,-22771
7027,-22753
7028,-22734
7029,-22714
7030,-22695
7031,-22674
7032,-22654
7033,-22633
7034,-22611
7035,-22590
7036,-22567
7037,-22545
7038,-22522
7039,-22498
7040,-22474
7041,-22450
7042,-22425
7043,-22400
7044,-22375
7045,-22349
7046,-22322
7047,-22296
7048,-22268
7049,-22241
7050,-22213
7051,-22184
7052,-22156
7053,-22127
7054,-22097
7055,-22067
7056,-22037
7057,-22006
7058,-21975
7059,-21943
7060,-21911
7061,-21878
7062,-21846
7063,-21812
7064,-21779
7065,-21745
7066,-21710
7067,-21676
7068,-21640
7069,-21605
7070,-21569
7071,-21532
7072,-21496
7073,-21459
7074,-21421
7075,-21383
7076,-21345
7077,-21306
7078,-21267
7079,-21227
7080,-21187
7081,-21147
7082,-21107
7083,-21065
7084,-21024
7085,-20982
7086,-20940
7087,-20897
7088,-20854
7089,-20811
7090,-20767
7091,-20723
7092,-20679
7093,-20634
7094,-20589
7095,-20543
7096,-20497
7097,-20451
7098,-20404
7099,-20357
7100,-20309
7101,-20261
7102,-20213
7103,-20165
7104,-20116
7105,-20066
7106,-20017
7107,-19967
7108,-19916
7109,-19865
7110,-19814
7111,-19763
7112,-19711
7113,-19658
7114,-19606
7115,-19553
7116,-19500
7117,-19446
7118,-19392
7119,-19338
7120,-19283
7121,-19228
7122,-19172
7123,-19116
7124,-19060
7125,-19004
7126,-18947
7127,-18890
7128,-18832
7129,-18774
7130,-18716
7131,-18658
7132,-18599
7133,-18540
7134,-18480
7135,-18420
7136,-18360
7137,-18299
7138,-18238
7139,-18177
7140,-18115
7141,-18054
7142,-17991
7143,-17929
7144,-17866
7145,-17803
7146,-17739
7147,-17675
7148,-17611
7149,-17546
7150,-17482
7151,-17416
7152,-17351
7153,-17285
7154,-17219
7155,-17153
7156,-17086
7157,-17019
7158,-16952
7159,-16884
7160,-16816
7161,-16748
7162,-16679
7163,-16610
7164,-16541
7165,-16471
7166,-16402
7167,-16331
7168,-16261
7169,-16190
7170,-16119
7171,-16048
7172,-15976
7173,-15905
7174,-15832
7175,-15760
7176,-15687
7177,-15614
7178,-15541
7179,-15467
7180,-15393
7181,-15319
7182,-15245
7183,-15170
7184,-15095
7185,-15020
7186,-14944
7187,-14868
7188,-14792
7189,-14716
7190,-14639
7191,-14562
7192,-14485
7193,-14408
7194,-14330
7195,-14252
7196,-14174
7197,-14096
7198,-14017
7199,-13938
7200,-13859
7201,-13779
7202,-13699
7203,-13619
7204,-13539
7205,-13459
7206,-13378
7207,-13297
7208,-13216
7209,-13134
7210,-13052
7211,-12970
7212,-12888
7213,-12806
7214,-12723
7215,-12640
7216,-12557
7217,-12474
7218,-12390
7219,-12307
7220,-12222
7221,-12138
7222,-12054
7223,-11969
7224,-11884
7225,-11799
7226,-11714
7227,-11628
7228,-11542
7229,-11456
7230,-11370
7231,-11284
7232,-11197
7233,-11110
7234,-11023
7235,-10936
7236,-10849
7237,-10761
7238,-10673
7239,-10585
7240,-10497
7241,-10409
7242,-10320
7243,-10231
7244,-10142
7245,-10053
7246,-9964
7247,-9875
7248,-9785
7249,-9695
7250,-9605
7251,-9515
7252,-9424
7253,-9334
7254,-9243
7255,-9152
7256,-9061
7257,-8970
7258,-8878
7259,-8787
7260,-8695
7261,-8603
7262,-8511
7263,-8419
7264,-8327
7265,-8234
7266,-8142
7267,-8049
7268,-7956
7269,-7863
7270,-7769
7271,-7676
7272,-7583
7273,-7489
7274,-7395
7275,-7301
7276,-7207
7277,-7113
7278,-7019
7279,-6924
7280,-6830
7281,-6735
7282,-6640
7283,-6545
7284,-6450
7285,-6355
7286,-6260
7287,-6164
7288,-6069
7289,-5973
7290,-5877
7291,-5781
7292,-5686
7293,-5589
7294,-5493
7295,-5397
7296,-5301
7297,-5204
7298,-5108
7299,-5011
7300,-4914
7301,-4817
7302,-4721
7303,-4624
7304,-4526
7305,-4429
7306,-4332
7307,-4235
7308,-4137
7309,-4040
7310,-3942
7311,-3845
7312,-3747
7313,-3649
7314,-3551
7315,-3453
7316,-3355
7317,-3257
7318,-3159
7319,-3061
7320,-2963
7321,-2865
7322,-2766
7323,-2668
7324,-2570
7325,-2471
7326,-2373
7327,-2274
7328,-2176
7329,-2077
7330,-1978
7331,-1880
7332,-1781
7333,-1682
7334,-1583
7335,-1485
7336,-1386
7337,-1287
7338,-1188
7339,-1089
7340,-990
7341,-891
7342,-792
7343,-693
7344,-594
7345,-495
7346,-396
7347,-297
7348,-198
7349,-99
7350,0
7351,99
7352,198
7353,297
7354,396
7355,495
7356,594
7357,693
7358,792
7359,891
7360,990
7361,1089
7362,1188
7363,1287
7364,1386
7365,1485
7366,1583
7367,1682
7368,1781
7369,1880
7370,1978
7371,2077
7372,2176
7373,2274
7374,2373
7375,2471
7376,2570
7377,2668
7378,2766
7379,2865
7380,2963
7381,3061
7382,3159
7383,3257
7384,3355
7385,3453
7386,3551
7387,3649
7388,3747
7389,3845
7390,3942
7391,4040
7392,4137
7393,4235
7394,4332
7395,4429
7396,4526
7397,4624
7398,4721
7399,4817
7400,4914
7401,5011
7402,5108
7403,5204
7404,5301
7405,5397
7406,5493
7407,5589
7408,5686
7409,5781
7410,5877
7411,5973
7412,6069
7413,6164
7414,6260
7415,6355
7416,6450
7417,6545
7418,6640
7419,6735
7420,6830
7421,6924
7422,7019
7423,7113
7424,7207
7425,7301
7426,7395
7427,7489
7428,7583
7429,7676
7430,7769
7431,7863
7432,7956
7433,8049
7434,8142
7435,8234
7436,8327
7437,8419
7438,8511
7439,8603
7440,8695
7441,8787
7442,8878
7443,8970
7444,9061
7445,9152
7446,9243
7447,9334
7448,9424
7449,9515
7450,9605
7451,9695
7452,9785
7453,9875
7454,9964
7455,10053
7456,10142
7457,10231
7458,10320
7459,10409
7460,10497
7461,10585
7462,10673
7463,10761
7464,10849
7465,10936
7466,11023
7467,11110
7468,11197
7469,11284
7470,11370
7471,11456
7472,11542
7473,11628
7474,11714
7475,11799
7476,11884
7477,11969
7478,12054
7479,12138
7480,12222
7481,12307
7482,12390
7483,12474
7484,12557
7485,12640
7486,12723
7487,12806
7488,12888
7489,12970
7490,13052
7491,13134
7492,13216
7493,13297
7494,13378
7495,13459
7496,13539
7497,13619
7498,13699
7499,13779
7500,13859
7501,13938
7502,14017
7503,14096
7504,14174
7505,14252
7506,14330
7507,14408
7508,14485
7509,14562
7510,14639
7511,14716
7512,14792
7513,14868
7514,14944
7515,15020
7516,15095
7517,15170
7518,15245
7519,15319
7520,15393
7521,15467
7522,15541
7523,15614
7524,15687
7525,15760
7526,15832
7527,15905
7528,15976
7529,16048
7530,16119
7531,16190
7532,16261
7533,16331
7534,16402
7535,16471
7536,16541
7537,16610
7538,16679
7539,16748
7540,16816
7541,16884
7542,16952
7543,17019
7544,17086
7545,17153
7546,17219
7547,17285
7548,17351
7549,17416
7550,17482
7551,17546
7552,17611
7553,17675
7554,17739
7555,17803
7556,17866
7557,17929
7558,17991
7559,18054
7560,18115
7561,18177
7562,18238
7563,18299
7564,18360
7565,18420
7566,18480
7567,18540
7568,18599
7569,18658
7570,18716
7571,18774
7572,18832
7573,18890
7574,18947
7575,19004
7576,19060
7577,19116
7578,19172
7579,19228
7580,19283
7581,19338
7582,19392
7583,19446
7584,19500
7585,19553
7586,19606
7587,19658
7588,19711
7589,19763
7590,19814
7591,19865
7592,19916
7593,19967
7594,20017
7595,20066
7596,20116
7597,20165
7598,20213
7599,20261
7600,20309
7601,20357
7602,20404
7603,20451
7604,20497
7605,20543
7606,20589
7607,20634
7608,20679
7609,20723
7610,20767
7611,20811
7612,20854
7613,20897
7614,20940
7615,20982
7616,21024
7617,21065
7618,21107
7619,21147
7620,21187
7621,21227
7622,21267
7623,21306
7624,21345
7625,21383
7626,21421
7627,21459
7628,21496
7629,21532
7630,21569
7631,21605
7632,21640
7633,21676
7634,21710
7635,21745
7636,21779
7637,21812
7638,21846
7639,21878
7640,21911
7641,21943
7642,21975
7643,22006
7644,22037
7645,22067
7646,22097
7647,22127
7648,22156
7649,22184
7650,22213
7651,22241
7652,22268
7653,22296
7654,22322
7655,22349
7656,22375
7657,22400
7658,22425
7659,22450
7660,22474
7661,22498
7662,22522
7663,22545
7664,22567
7665,22590
7666,22611
7667,22633
7668,22654
7669,22674
7670,22695
7671,22714
7672,22734
7673,22753
7674,22771
7675,22789
7676,22807
7677,22824
7678,22841
7679,22858
7680,22874
7681,22889
7682,22904
7683,22919
7684,22933
7685,22947
7686,22961
7687,22974
7688,22987
7689,22999
7690,23011
7691,23022
7692,23033
7693,23044
7694,23054
7695,23063
7696,23073
7697,23082
7698,23090
7699,23098
7700,23106
7701,23113
7702,23120
7703,23126
7704,23132
7705,23138
7706,23143
7707,23147
7708,23151
7709,23155
7710,23159
7711,23162
7712,23164
7713,23166
7714,23168
7715,23169
7716,23170
7717,23171
7718,23171
7719,23170
7720,23169
7721,23168
7722,23166
7723,23164
7724,23162
7725,23159
7726,23155
7727,23151
7728,23147
7729,23143
7730,23138
7731,23132
7732,23126
7733,23120
7734,23113
7735,23106
7736,23098
7737,23090
7738,23082
7739,23073
7740,23063
7741,23054
7742,23044
7743,23033
7744,23022
7745,23011
7746,22999
7747,22987
7748,22974
7749,22961
7750,22947
7751,22933
7752,22919
7753,22904
7754,22889
7755,22874
7756,22858
7757,22841
7758,22824
7759,22807
7760,22789
7761,22771
7762,22753
7763,22734
7764,22714
7765,22695
7766,22674
7767,22654
7768,22633
7769,22611
7770,22590
7771,22567
7772,22545
7773,22522
7774,22498
7775,22474
7776,22450
7777,22425
7778,22400
7779,22375
7780,22349
7781,22322
7782,22296
7783,22268
7784,22241
7785,22213
7786,22184
7787,22156
7788,22127
7789,22097
7790,22067
7791,22037
7792,22006
7793,21975
7794,21943
7795,21911
7796,21878
7797,21846
7798,21812
7799,21779
7800,21745
7801,21710
7802,21676
7803,21640
7804,21605
7805,21569
7806,21532
7807,21496
7808,21459
7809,21421
7810,21383
7811,21345
7812,21306
7813,21267
7814,21227
7815,21187
7816,21147
7817,21107
7818,21065
7819,21024
7820,20982
7821,20940
7822,20897
7823,20854
7824,20811
7825,20767
7826,20723
7827,20679
7828,20634
7829,20589
7830,20543
7831,20497
7832,20451
7833,20404
7834,20357
7835,20309
7836,20261
7837,20213
7838,20165
7839,20116
7840,20066
7841,20017
7842,19967
7843,19916
7844,19865
7845,19814
7846,19763
7847,19711
7848,19658
7849,19606
7850,19553
7851,19500
7852,19446
7853,19392
7854,19338
7855,19283
7856,19228
7857,19172
7858,19116
7859,19060
7860,19004
7861,18947
7862,18890
7863,18832
7864,18774
7865,18716
7866,18658
7867,18599
7868,18540
7869,18480
7870,18420
7871,18360
7872,18299
7873,18238
7874,18177
7875,18115
7876,18054
7877,17991
7878,17929
7879,17866
7880,17803
7881,17739
7882,17675
7883,17611
7884,17546
7885,17482
7886,17416
7887,17351
7888,17285
7889,17219
7890,17153
7891,17086
7892,17019
7893,16952
7894,16884
7895,16816
7896,16748
7897,16679
7898,16610
7899,16541
7900,16471
7901,16402
7902,16331
7903,16261
7904,16190
7905,16119
7906,16048
7907,15976
7908,15905
7909,15832
7910,15760
7911,15687
7912,15614
7913,15541
7914,15467
7915,15393
7916,15319
7917,15245
7918,15170
7919,15095
7920,15020
7921,14944
7922,14868
7923,14792
7924,14716
7925,14639
7926,14562
7927,14485
7928,14408
7929,14330
7930,14252
7931,14174
7932,14096
7933,14017
7934,13938
7935,13859
7936,13779
7937,13699
7938,13619
7939,13539
7940,13459
7941,13378
7942,13297
7943,13216
7944,13134
7945,13052
7946,12970
7947,12888
7948,12806
7949,12723
7950,12640
7951,12557
7952,12474
7953,12390
7954,12307
7955,12222
7956,12138
7957,12054
7958,11969
7959,11884
7960,11799
7961,11714
7962,11628
7963,11542
7964,11456
7965,11370
7966,11284
7967,11197
7968,11110
7969,11023
7970,10936
7971,10849
7972,10761
7973,10673
7974,10585
7975,10497
7976,10409
7977,10320
7978,10231
7979,10142
7980,10053
7981,9964
7982,9875
7983,9785
7984,9695
7985,9605
7986,9515
7987,9424
7988,9334
7989,9243
7990,9152
7991,9061
7992,8970
7993,8878
7994,8787
7995,8695
7996,8603
7997,8511
7998,8419
7999,8327
8000,8234
8001,8142
8002,8049
8003,7956
8004,7863
8005,7769
8006,7676
8007,7583
8008,7489
8009,7395
8010,7301
8011,7207
8012,7113
8013,7019
8014,6924
8015,6830
8016,6735
8017,6640
8018,6545
8019,6450
8020,6355
8021,6260
8022,6164
8023,6069
8024,5973
8025,5877
8026,5781
8027,5686
8028,5589
8029,5493
8030,5397
8031,5301
8032,5204
8033,5108
8034,5011
8035,4914
8036,4817
8037,4721
8038,4624
8039,4526
8040,4429
8041,4332
8042,4235
8043,4137
8044,4040
8045,3942
8046,3845
8047,3747
8048,3649
8049,3551
8050,3453
8051,3355
8052,3257
8053,3159
8054,3061
8055,2963
8056,2865
8057,2766
8058,2668
8059,2570
8060,2471
8061,2373
8062,2274
8063,2176
8064,2077
8065,1978
8066,1880
8067,1781
8068,1682
8069,1583
8070,1485
8071,1386
8072,1287
8073,1188
8074,1089
8075,990
8076,891
8077,792
8078,693
8079,594
8080,495
8081,396
8082,297
8083,198
8084,99
8085,0
8086,-99
8087,-198
8088,-297
8089,-396
8090,-495
8091,-594
8092,-693
8093,-792
8094,-891
8095,-990
8096,-1089
8097,-1188
8098,-1287
8099,-1386
8100,-1485
8101,-1583
8102,-1682
8103,-1781
8104,-1880
8105,-1978
8106,-2077
8107,-2176
8108,-2274
8109,-2373
8110,-2471
8111,-2570
8112,-2668
8113,-2766
8114,-2865
8115,-2963
8116,-3061
8117,-3159
8118,-3257
8119,-3355
8120,-3453
8121,-3551
8122,-3649
8123,-3747
8124,-3845
8125,-3942
8126,-4040
8127,-4137
8128,-4235
8129,-4332
8130,-4429
8131,-4526
8132,-4624
8133,-4721
8134,-4817
8135,-4914
8136,-5011
8137,-5108
8138,-5204
8139,-5301
8140,-5397
8141,-5493
8142,-5589
8143,-5686
8144,-5781
8145,-5877
8146,-5973
8147,-6069
8148,-6164
8149,-6260
8150,-6355
8151,-6450
8152,-6545
8153,-6640
8154,-6735
8155,-6830
8156,-6924
8157,-7019
8158,-7113
8159,-7207
8160,-7301
8161,-7395
8162,-7489
8163,-7583
8164,-7676
8165,-7769
8166,-7863
8167,-7956
8168,-8049
8169,-8142
8170,-8234
8171,-8327
8172,-8419
8173,-8511
8174,-8603
8175,-8695
8176,-8787
8177,-8878
8178,-8970
8179,-9061
8180,-9152
8181,-9243
8182,-9334
8183,-9424
8184,-9515
8185,-9605
8186,-9695
8187,-9785
8188,-9875
8189,-9964
8190,-10053
8191,-10142
8192,-10231
8193,-10320
8194,-10409
8195,-10497
8196,-10585
8197,-10673
8198,-10761
8199,-10849
8200,-10936
8201,-11023
8202,-11110
8203,-11197
8204,-11284
8205,-11370
8206,-11456
8207,-11542
8208,-11628
8209,-11714
8210,-11799
8211,-11884
8212,-11969
8213,-12054
8214,-12138
8215,-12222
8216,-12307
8217,-12390
8218,-12474
8219,-12557
8220,-12640
8221,-12723
8222,-12806
8223,-12888
8224,-12970
8225,-13052
8226,-13134
8227,-13216
8228,-13297
8229,-13378
8230,-13459
8231,-13539
8232,-13619
8233,-13699
8234,-13779
8235,-13859
8236,-13938
8237,-14017
8238,-14096
8239,-14174
8240,-14252
8241,-14330
8242,-14408
8243,-14485
8244,-14562
8245,-14639
8246,-14716
8247,-14792
8248,-14868
8249,-14944
8250,-15020
8251,-15095
8252,-15170
8253,-15245
8254,-15319
8255,-15393
8256,-15467
8257,-15541
8258,-15614
8259,-15687
8260,-15760
8261,-15832
8262,-15905
8263,-15976
8264,-16048
8265,-16119
8266,-16190
8267,-16261
8268,-16331
8269,-16402
8270,-16471
8271,-16541
8272,-16610
8273,-16679
8274,-16748
8275,-16816
8276,-16884
8277,-16952
8278,-17019
8279,-17086
8280,-17153
8281,-17219
8282,-17285
8283,-17351
8284,-17416
8285,-17482
8286,-17546
8287,-17611
8288,-17675
8289,-17739
8290,-17803
8291,-17866
8292,-17929
8293,-17991
8294,-18054
8295,-18115
8296,-18177
8297,-18238
8298,-18299
8299,-18360
8300,-18420
8301,-18480
8302,-18540
8303,-18599
8304,-18658
8305,-18716
8306,-18774
8307,-18832
8308,-18890
8309,-18947
8310,-19004
8311,-19060
8312,-19116
8313,-19172
8314,-19228
8315,-19283
8316,-19338
8317,-19392
8318,-19446
8319,-19500
8320,-19553
8321,-19606
8322,-19658
8323,-19711
8324,-19763
8325,-19814
8326,-19865
8327,-19916
8328,-19967
8329,-20017
8330,-20066
8331,-20116
8332,-20165
8333,-20213
8334,-20261
8335,-20309
8336,-20357
8337,-20404
8338,-20451
8339,-20497
8340,-20543
8341,-20589
8342,-20634
8343,-20679
8344,-20723
8345,-20767
8346,-20811
8347,-20854
8348,-20897
8349,-20940
8350,-20982
8351,-21024
8352,-21065
8353,-21107
8354,-21147
8355,-21187
8356,-21227
8357,-21267
8358,-21306
8359,-21345
8360,-21383
8361,-21421
8362,-21459
8363,-21496
8364,-21532
8365,-21569
8366,-21605
8367,-21640
8368,-21676
8369,-21710
8370,-21745
8371,-21779
8372,-21812
8373,-21846
8374,-21878
8375,-21911
8376,-21943
8377,-21975
8378,-22006
8379,-22037
8380,-22067
8381,-22097
8382,-22127
8383,-22156
8384,-22184
8385,-22213
8386,-22241
8387,-22268
8388,-22296
8389,-22322
8390,-22349
8391,-22375
8392,-22400
8393,-22425
8394,-22450
8395,-22474
8396,-22498
8397,-22522
8398,-22545
8399,-22567
8400,-22590
8401,-22611
8402,-22633
8403,-22654
8404,-22674
8405,-22695
8406,-22714
8407,-22734
8408,-22753
8409,-22771
8410,-22789
8411,-22807
8412,-22824
8413,-22841
8414,-22858
8415,-22874
8416,-22889
8417,-22904
8418,-22919
8419,-22933
8420,-22947
8421,-22961
8422,-22974
8423,-22987
8424,-22999
8425,-23011
8426,-23022
8427,-23033
8428,-23044
8429,-23054
8430,-23063
8431,-23073
8432,-23082
8433,-23090
8434,-23098
8435,-23106
8436,-23113
8437,-23120
8438,-23126
8439,-23132
8440,-23138
8441,-23143
8442,-23147
8443,-23151
8444,-23155
